0,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,D 262,I 9,0.05,
1,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,D 263,I 8,0.05,
2,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 05:18:45,0.00,Invalid,D 263,I 8,0.05,
3,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:18:45,0.00,Invalid,D 264,I 8,0.05,
4,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-23 05:18:46,0.00,Invalid,D 264,I 8,0.05,
5,0123473E6A1FB351EE,Pred,background: 0.98047,drone: 0.01953,34.61463000,-112.45115000,2025-01-23 05:18:46,0.00,Invalid,D 265,I 10,0.05,
6,0123473E6A1FB351EE,Pred,background: 0.01172,drone: 0.98828,34.61463000,-112.45115000,2025-01-23 05:18:47,0.00,Invalid,D 265,I 11,0.05,
7,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:18:48,0.00,Invalid,D 264,I 9,0.05,
8,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-23 05:18:48,0.00,Invalid,D 264,I 8,0.05,
9,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57946000,-112.47567200,2025-01-23 05:18:49,5546.26,Valid,D 264,I 8,0.04,
10,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57946000,-112.47567200,2025-01-23 05:18:49,5546.26,Valid,D 264,I 9,0.05,
11,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57946000,-112.47567200,2025-01-23 05:18:49,5546.26,Valid,D 263,I 8,0.05,
12,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57938000,-112.47562400,2025-01-23 05:18:50,5546.26,Valid,D 264,I 8,0.06,
13,0123473E6A1FB351EE,Pred,background: 0.98828,drone: 0.01172,34.57938000,-112.47562400,2025-01-23 05:18:50,5546.26,Valid,D 264,I 9,0.06,
14,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57937600,-112.47561600,2025-01-23 05:18:52,5545.93,Valid,D 264,I 8,0.05,
15,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57937600,-112.47561600,2025-01-23 05:18:52,5545.93,Valid,D 264,I 9,0.05,
16,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57935200,-112.47560000,2025-01-23 05:18:53,5545.93,Valid,D 264,I 8,0.06,
17,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57935200,-112.47560000,2025-01-23 05:18:53,5545.93,Valid,D 264,I 8,0.05,
18,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57935200,-112.47560000,2025-01-23 05:18:53,5545.93,Valid,D 264,I 8,0.06,
19,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57934400,-112.47560000,2025-01-23 05:18:54,5545.93,Valid,D 264,I 8,0.04,
20,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57934400,-112.47560000,2025-01-23 05:18:54,5545.93,Valid,D 264,I 8,0.05,
21,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57933600,-112.47559200,2025-01-23 05:18:55,5545.93,Valid,D 264,I 8,0.06,
22,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57933600,-112.47559200,2025-01-23 05:18:55,5545.93,Valid,D 264,I 8,0.05,
23,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57933200,-112.47558400,2025-01-23 05:18:56,5545.93,Valid,D 263,I 8,0.05,
24,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57933200,-112.47558400,2025-01-23 05:18:56,5545.93,Valid,D 264,I 8,0.06,
25,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57933200,-112.47558400,2025-01-23 05:18:56,5545.93,Valid,D 264,I 8,0.05,
26,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57931600,-112.47556000,2025-01-23 05:18:57,5545.60,Valid,D 264,I 8,0.05,
27,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00391,34.57931600,-112.47556000,2025-01-23 05:18:57,5545.60,Valid,D 264,I 8,0.04,
28,0123473E6A1FB351EE,Pred,background: 0.99609,drone: 0.00000,34.57931600,-112.47555200,2025-01-23 05:18:58,5545.60,Valid,D 264,I 8,0.06,
