0,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,DSP 273 ms,Inference 9 ms,Anomaly 0 ms,0.04,
1,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,DSP 273 ms,Inference 9 ms,Anomaly 0 ms,0.04,
2,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 04:36:02,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
3,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:02,0.00,Invalid,DSP 273 ms,Inference 9 ms,Anomaly 0 ms,0.05,
4,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-21 04:36:03,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
5,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:03,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
6,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:04,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
7,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-21 04:36:05,0.00,Invalid,DSP 274 ms,Inference 10 ms,Anomaly 0 ms,0.03,
8,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:05,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
9,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:06,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.05,
10,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:07,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
11,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:08,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
12,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:09,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
13,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:09,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
14,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:10,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
15,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:11,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
16,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:12,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
17,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:12,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
18,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:13,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.05,
19,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:14,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
20,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-21 04:36:14,0.00,Invalid,DSP 273 ms,Inference 9 ms,Anomaly 0 ms,0.04,
21,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:15,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
22,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-21 04:36:16,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.04,
23,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:17,0.00,Invalid,DSP 273 ms,Inference 10 ms,Anomaly 0 ms,0.03,
24,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:17,0.00,Invalid,DSP 274 ms,Inference 10 ms,Anomaly 0 ms,0.04,
25,0123473E6A1FB351EE,Predictions,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-21 04:36:18,0.00,Invalid,DSP 273 ms,Inference 9 ms,Anomaly 0 ms,0.04,
