0,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61500800,-112.45788000,2025-01-23 16:37:57,5225,Valid,D 265,I 10,2.79,
1,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61501200,-112.45788000,2025-01-23 16:38:00,5225,Valid,D 265,I 10,2.77,
2,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502000,-112.45787200,2025-01-23 16:38:01,5224,Valid,D 265,I 10,2.77,
3,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502000,-112.45788000,2025-01-23 16:38:02,5225,Valid,D 265,I 10,2.77,
4,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61501600,-112.45788000,2025-01-23 16:38:03,5225,Valid,D 265,I 10,2.76,
5,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61501600,-112.45788000,2025-01-23 16:38:04,5225,Valid,D 265,I 10,2.77,
6,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61501600,-112.45788000,2025-01-23 16:38:05,5225,Valid,D 266,I 9,2.77,
7,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:06,5225,Valid,D 266,I 9,2.75,
8,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788000,2025-01-23 16:38:07,5224,Valid,D 265,I 10,2.76,
9,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:08,5224,Valid,D 266,I 9,2.75,
10,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:09,5224,Valid,D 265,I 9,2.75,
11,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:10,5224,Valid,D 265,I 9,2.75,
12,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:11,5224,Valid,D 266,I 9,2.75,
13,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502000,-112.45788800,2025-01-23 16:38:12,5224,Valid,D 266,I 9,2.75,
14,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502400,-112.45788800,2025-01-23 16:38:13,5224,Valid,D 266,I 9,2.74,
15,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502400,-112.45788800,2025-01-23 16:38:14,5224,Valid,D 266,I 9,2.75,
16,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502400,-112.45788800,2025-01-23 16:38:15,5224,Valid,D 267,I 10,2.75,
17,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:16,5224,Valid,D 267,I 10,2.73,
18,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:38:17,5224,Valid,D 267,I 11,2.75,
