0,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502000,-112.45792800,2025-01-23 16:42:22,5218,Valid,D 265,I 10,2.78,
1,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502000,-112.45788800,2025-01-23 16:42:24,5215,Valid,D 265,I 10,2.76,
2,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502400,-112.45788000,2025-01-23 16:42:25,5213,Valid,D 266,I 9,2.75,
3,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502800,-112.45787200,2025-01-23 16:42:26,5214,Valid,D 266,I 9,2.75,
4,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502400,-112.45787200,2025-01-23 16:42:27,5212,Valid,D 265,I 9,2.75,
5,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502400,-112.45787200,2025-01-23 16:42:28,5212,Valid,D 265,I 9,2.73,
6,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502400,-112.45787200,2025-01-23 16:42:29,5211,Valid,D 265,I 9,2.73,
7,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502400,-112.45787200,2025-01-23 16:42:30,5211,Valid,D 265,I 9,2.73,
8,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502400,-112.45787200,2025-01-23 16:42:31,5211,Valid,D 266,I 9,2.74,
9,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61502400,-112.45788000,2025-01-23 16:42:32,5211,Valid,D 266,I 9,2.73,
10,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61502800,-112.45788000,2025-01-23 16:42:33,5211,Valid,D 266,I 9,2.73,
11,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61503200,-112.45788000,2025-01-23 16:42:34,5211,Valid,D 266,I 9,2.73,
12,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00000,34.61503200,-112.45788000,2025-01-23 16:42:35,5211,Valid,D 266,I 9,2.73,
13,0123031B3121A623EE,Pred,background: 0.99609,drone: 0.00391,34.61503200,-112.45788000,2025-01-23 16:42:36,5211,Valid,D 266,I 9,2.73,
