0,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,D 262,I 9,0.06,
1,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,D 262,I 10,0.05,
2,01235DC3FB33DA29EE,Pred,background: 0.93750,drone: 0.06250,34.61463000,-112.45115000,0-00-00 05:28:25,0.00,Invalid,D 265,I 9,0.05,
3,01235DC3FB33DA29EE,Pred,background: 0.00391,drone: 0.99609,34.61463000,-112.45115000,2025-01-23 05:28:25,0.00,Invalid,D 263,I 9,0.06,
4,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-23 05:28:26,0.00,Invalid,D 262,I 9,0.05,
5,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:28:26,0.00,Invalid,D 264,I 8,0.05,
6,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:28:27,0.00,Invalid,D 264,I 8,0.05,
7,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:28:28,0.00,Invalid,D 264,I 9,0.05,
8,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2025-01-23 05:28:28,0.00,Invalid,D 264,I 8,0.05,
9,01235DC3FB33DA29EE,Pred,background: 0.98047,drone: 0.01953,34.61463000,-112.45115000,2025-01-23 05:28:29,0.00,Invalid,D 264,I 9,0.05,
10,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:28:30,0.00,Invalid,D 264,I 9,0.06,
11,01235DC3FB33DA29EE,Pred,background: 0.98438,drone: 0.01562,34.61463000,-112.45115000,2025-01-23 05:28:31,0.00,Invalid,D 263,I 9,0.05,
12,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2025-01-23 05:28:31,0.00,Invalid,D 264,I 9,0.05,
13,01235DC3FB33DA29EE,Pred,background: 0.99219,drone: 0.00781,34.61463000,-112.45115000,2025-01-23 05:28:32,0.00,Invalid,D 264,I 9,0.05,
